order_id,customer_id,product_id,quantity,unit_price,order_date,status
O02030,C0381,P06,1,89.95,2025-03-19,completed
O02031,C0076,P08,2,39.99,2025-08-07,cancelled
O02032,C0209,P05,3,45.0,2025-08-29,completed
O02033,C0065,P08,3,39.99,2025-10-24,completed
O02034,C0019,P04,3,59.99,2025-06-11,completed
O02035,C0357,P03,3,79.0,2025-07-13,completed
O02036,C0179,P04,1,59.99,2025-12-14,refunded
O02037,C0008,P06,2,89.95,2025-07-03,completed
O02038,C0158,P02,3,34.5,2025-09-13,cancelled
O02039,C0234,P07,2,149.0,2025-06-30,completed
O02040,C0278,P07,3,149.0,2025-10-15,completed
O02041,C0091,P08,2,39.99,2025-09-19,completed
O02042,C0284,P03,3,79.0,2025-08-12,completed
O02043,C0146,P07,3,149.0,2025-05-26,cancelled
O02044,C0318,P02,1,34.5,2025-07-10,completed
O02045,C0333,P01,3,129.99,2025-08-18,completed
O02046,C0255,P02,3,34.5,2025-08-16,refunded
O02047,C0298,P01,3,129.99,2025-05-29,completed
O02048,C0109,P04,2,59.99,2025-10-10,completed
O02049,C0059,P04,2,59.99,2025-09-18,completed
O02050,C0238,P07,3,149.0,2025-07-22,completed
O02051,C0192,P04,3,59.99,2025-09-06,completed
O02052,C0338,P05,2,45.0,2025-09-22,cancelled
O02053,C0124,P01,2,129.99,2025-10-16,completed
O02054,C0014,P03,2,79.0,2025-09-23,cancelled
O02055,C0308,P06,2,89.95,2025-06-11,refunded
O02056,C0221,P04,3,59.99,2025-08-15,completed
O02057,C0316,P07,1,149.0,2025-10-23,completed
O02058,C0066,P07,3,149.0,2025-10-03,completed
O02059,C0163,P03,2,79.0,2025-04-29,completed
O02060,C0364,P03,3,79.0,2025-07-02,cancelled
O02061,C0296,P07,3,149.0,2025-05-14,refunded
O02062,C0082,P06,1,89.95,2025-02-17,completed
O02063,C0014,P07,1,149.0,2025-11-18,refunded
O02064,C0079,P01,3,129.99,2025-10-06,completed
O02065,C0293,P07,1,149.0,2025-08-09,completed
O02066,C0325,P06,1,89.95,2025-07-05,cancelled
O02067,C0114,P05,1,45.0,2025-10-02,completed
O02068,C0372,P07,2,149.0,2025-12-04,completed
O02069,C0141,P02,1,34.5,2025-11-18,completed
O02070,C0327,P02,1,34.5,2025-08-24,refunded
O02071,C0063,P02,1,34.5,2025-05-25,completed
O02072,C0093,P02,1,34.5,2025-09-11,completed
O02073,C0107,P07,1,149.0,2025-09-09,completed
O02074,C0212,P02,2,34.5,2025-11-17,completed
O02075,C0108,P07,2,149.0,2025-10-13,cancelled
O02076,C0231,P03,1,79.0,2025-06-02,completed
O02077,C0092,P01,1,129.99,2025-06-25,completed
O02078,C0248,P01,1,129.99,2025-09-25,cancelled
O02079,C0131,P02,1,34.5,2025-11-07,completed
O02080,C0275,P01,3,129.99,2025-09-20,completed
O02081,C0111,P06,1,89.95,2025-09-01,completed
O02082,C0168,P03,1,79.0,2025-04-19,cancelled
O02083,C0355,P03,2,79.0,2025-08-29,completed
O02084,C0103,P02,2,34.5,2025-10-10,cancelled
O02085,C0151,P08,3,39.99,2025-10-25,completed
O02086,C0263,P07,1,149.0,2025-05-09,completed
O02087,C0102,P05,2,45.0,2025-09-21,refunded
O02088,C0393,P05,1,45.0,2025-09-22,cancelled
O02089,C0250,P07,2,149.0,2025-08-05,refunded
O02090,C0383,P05,2,45.0,2025-11-15,completed
O02091,C0311,P07,2,149.0,2025-04-13,refunded
O02092,C0181,P06,3,89.95,2025-05-18,completed
O02093,C0086,P01,3,129.99,2025-05-10,refunded
O02094,C0210,P05,3,45.0,2025-11-27,refunded
O02095,C0181,P07,1,149.0,2025-05-18,completed
O02096,C0166,P07,1,149.0,2025-07-03,completed
O02097,C0038,P04,3,59.99,2025-07-11,completed
O02098,C0075,P06,1,89.95,2025-03-08,completed
O02099,C0353,P01,3,129.99,2025-06-18,completed
O02100,C0239,P06,1,89.95,2025-10-15,completed
O02101,C0198,P05,3,45.0,2025-09-18,refunded
O02102,C0112,P02,3,34.5,2025-05-23,cancelled
O02103,C0312,P02,3,34.5,2025-11-27,completed
O02104,C0350,P07,2,149.0,2025-10-02,completed
O02105,C0101,P01,2,129.99,2025-09-13,completed
O02106,C0141,P07,1,149.0,2025-09-25,completed
O02107,C0088,P06,3,89.95,2025-10-02,completed
O02108,C0296,P01,2,129.99,2025-02-09,cancelled
O02109,C0295,P01,2,129.99,2025-07-23,completed
O02110,C0207,P01,3,129.99,2025-09-28,completed
O02111,C0173,P01,1,129.99,2025-08-29,completed
O02112,C0213,P05,2,45.0,2025-06-12,completed
O02113,C0205,P02,3,34.5,2025-07-15,completed
O02114,C0314,P01,2,129.99,2025-10-20,cancelled
O02115,C0233,P08,3,39.99,2025-09-14,completed
O02116,C0317,P02,1,34.5,2025-05-07,completed
O02117,C0006,P03,1,79.0,2025-08-05,cancelled
O02118,C0371,P07,1,149.0,2025-08-16,completed
O02119,C0098,P06,3,89.95,2025-10-08,cancelled
O02120,C0027,P05,1,45.0,2025-06-24,completed
O02121,C0156,P02,2,34.5,2025-06-18,cancelled
O02122,C0314,P07,2,149.0,2025-10-20,completed
O02123,C0299,P08,1,39.99,2025-07-05,completed
O02124,C0076,P07,3,149.0,2025-08-17,cancelled
O02125,C0063,P04,3,59.99,2025-09-02,cancelled
O02126,C0251,P05,2,45.0,2025-10-17,completed
O02127,C0048,P05,2,45.0,2025-06-23,completed
O02128,C0286,P04,3,59.99,2025-11-28,cancelled
O02129,C0106,P02,1,34.5,2025-09-11,completed
O02130,C0109,P01,3,129.99,2025-08-26,completed
O02131,C0198,P04,2,59.99,2025-09-18,completed
O02132,C0107,P06,2,89.95,2025-08-21,cancelled
O02133,C0079,P02,1,34.5,2025-06-07,completed
O02134,C0198,P08,3,39.99,2025-09-20,completed
O02135,C0400,P07,1,149.0,2025-06-22,completed
O02136,C0217,P03,3,79.0,2025-06-07,refunded
O02137,C0332,P02,1,34.5,2025-08-25,completed
O02138,C0382,P02,1,34.5,2025-05-27,completed
O02139,C0096,P05,1,45.0,2025-09-01,cancelled
O02140,C0272,P08,2,39.99,2025-10-12,completed
O02141,C0282,P02,2,34.5,2025-08-09,completed
O02142,C0078,P07,3,149.0,2025-10-10,refunded
O02143,C0171,P01,2,129.99,2025-05-20,completed
O02144,C0051,P01,3,129.99,2025-10-09,cancelled
O02145,C0217,P04,2,59.99,2025-04-07,completed
O02146,C0091,P05,3,45.0,2025-11-08,completed
O02147,C0266,P07,1,149.0,2025-12-15,completed
O02148,C0331,P04,1,59.99,2025-08-13,completed
O02149,C0028,P01,3,129.99,2025-08-21,completed
O02150,C0034,P02,2,34.5,2025-04-26,refunded
O02151,C0359,P07,2,149.0,2025-07-21,completed
O02152,C0113,P05,2,45.0,2025-08-14,completed
O02153,C0105,P06,3,89.95,2025-08-01,cancelled
O02154,C0306,P05,3,45.0,2025-02-08,completed
O02155,C0095,P08,3,39.99,2025-06-08,cancelled
O02156,C0123,P03,2,79.0,2025-12-15,completed
O02157,C0086,P03,2,79.0,2025-08-22,completed
O02158,C0007,P08,2,39.99,2025-06-22,completed
O02159,C0091,P05,1,45.0,2025-09-19,cancelled
O02160,C0390,P01,3,129.99,2025-06-30,completed
O02161,C0299,P01,2,129.99,2025-07-05,completed
O02162,C0057,P01,1,129.99,2025-10-18,cancelled
O02163,C0149,P04,3,59.99,2025-09-15,completed
O02164,C0387,P03,1,79.0,2025-04-13,completed
O02165,C0377,P06,2,89.95,2025-09-09,cancelled
O02166,C0180,P05,3,45.0,2025-09-07,completed
O02167,C0187,P08,1,39.99,2025-06-30,completed
O02168,C0364,P06,3,89.95,2025-12-06,refunded
O02169,C0248,P02,2,34.5,2025-09-23,cancelled
O02170,C0328,P01,1,129.99,2025-09-17,completed
O02171,C0338,P03,2,79.0,2025-09-22,completed
O02172,C0126,P07,2,149.0,2025-06-17,cancelled
O02173,C0046,P04,2,59.99,2025-11-24,completed
O02174,C0141,P08,3,39.99,2025-09-25,completed
O02175,C0348,P06,2,89.95,2025-07-20,refunded
O02176,C0214,P05,2,45.0,2025-06-03,completed
O02177,C0297,P06,3,89.95,2025-07-27,completed
O02178,C0233,P06,2,89.95,2025-09-14,completed
O02179,C0256,P03,2,79.0,2025-12-15,completed
O02180,C0268,P05,3,45.0,2025-10-13,cancelled
O02181,C0084,P05,2,45.0,2025-05-28,completed
O02182,C0151,P01,2,129.99,2025-10-25,completed
O02183,C0145,P02,1,34.5,2025-09-08,completed
O02184,C0003,P07,2,149.0,2025-12-05,completed
O02185,C0026,P05,1,45.0,2025-06-29,completed
O02186,C0258,P03,1,79.0,2025-08-18,completed
O02187,C0376,P04,2,59.99,2025-10-27,completed
O02188,C0149,P04,1,59.99,2025-09-01,completed
O02189,C0128,P07,2,149.0,2025-08-29,completed
O02190,C0134,P05,3,45.0,2025-06-09,completed
O02191,C0289,P07,3,149.0,2025-09-07,refunded
O02192,C0072,P04,2,59.99,2025-04-18,completed
O02193,C0284,P04,2,59.99,2025-06-09,completed
O02194,C0153,P08,3,39.99,2025-06-06,completed
O02195,C0224,P02,1,34.5,2025-10-20,completed
O02196,C0356,P06,3,89.95,2025-07-03,completed
O02197,C0182,P07,2,149.0,2025-09-23,completed
O02198,C0237,P01,3,129.99,2025-10-02,completed
O02199,C0046,P03,3,79.0,2025-08-09,completed
O02200,C0298,P06,1,89.95,2025-11-14,refunded
O02201,C0290,P05,1,45.0,2025-07-21,completed
O02202,C0207,P01,2,129.99,2025-09-23,completed
O02203,C0028,P02,1,34.5,2025-08-21,cancelled
O02204,C0055,P06,3,89.95,2025-08-05,completed
O02205,C0290,P08,3,39.99,2025-06-19,completed
O02206,C0063,P01,3,129.99,2025-04-15,refunded
O02207,C0074,P08,1,39.99,2025-08-05,cancelled
O02208,C0328,P03,2,79.0,2025-11-18,completed
O02209,C0369,P01,2,129.99,2025-11-16,cancelled
O02210,C0103,P02,1,34.5,2025-06-08,completed
O02211,C0310,P02,3,34.5,2025-09-17,completed
O02212,C0105,P02,2,34.5,2025-08-01,refunded
O02213,C0228,P07,1,149.0,2025-04-08,completed
O02214,C0208,P08,1,39.99,2025-05-01,refunded
O02215,C0134,P08,3,39.99,2025-11-12,completed
O02216,C0222,P03,3,79.0,2025-08-06,completed
O02217,C0073,P04,1,59.99,2025-09-19,cancelled
O02218,C0359,P04,2,59.99,2025-09-03,completed
O02219,C0149,P02,3,34.5,2025-09-10,completed
O02220,C0342,P05,2,45.0,2025-07-17,cancelled
O02221,C0055,P08,2,39.99,2025-08-06,completed
O02222,C0015,P05,2,45.0,2025-03-29,refunded
O02223,C0200,P01,3,129.99,2025-06-05,completed
O02224,C0331,P08,1,39.99,2025-08-13,completed
O02225,C0240,P08,2,39.99,2025-04-24,completed
O02226,C0184,P04,2,59.99,2025-09-26,completed
O02227,C0263,P02,1,34.5,2025-12-02,completed
O02228,C0181,P06,2,89.95,2025-05-18,completed
O02229,C0391,P05,2,45.0,2025-07-30,cancelled
O02230,C0248,P07,2,149.0,2025-11-07,cancelled
O02231,C0093,P05,1,45.0,2025-08-09,refunded
O02232,C0298,P06,3,89.95,2025-11-13,completed
O02233,C0035,P01,1,129.99,2025-09-30,completed
O02234,C0050,P02,2,34.5,2025-12-14,completed
O02235,C0166,P04,3,59.99,2025-06-02,completed
O02236,C0090,P07,2,149.0,2025-08-11,completed
O02237,C0314,P05,1,45.0,2025-10-20,cancelled
O02238,C0038,P08,2,39.99,2025-11-07,cancelled
O02239,C0016,P03,2,79.0,2025-08-25,cancelled
O02240,C0231,P07,1,149.0,2025-11-23,refunded
O02241,C0285,P04,1,59.99,2025-05-10,completed
O02242,C0225,P05,1,45.0,2025-06-01,cancelled
O02243,C0083,P07,3,149.0,2025-05-08,completed
O02244,C0299,P01,3,129.99,2025-12-09,completed
O02245,C0105,P01,1,129.99,2025-08-01,completed
O02246,C0397,P07,3,149.0,2025-10-07,completed
O02247,C0175,P03,3,79.0,2025-11-25,refunded
O02248,C0255,P04,1,59.99,2025-10-20,completed
O02249,C0257,P06,2,89.95,2025-11-13,refunded
O02250,C0071,P02,2,34.5,2025-10-11,cancelled
O02251,C0193,P02,3,34.5,2025-03-23,completed
O02252,C0265,P05,1,45.0,2025-09-29,completed
O02253,C0119,P01,3,129.99,2025-10-04,completed
O02254,C0012,P04,2,59.99,2025-05-09,completed
O02255,C0361,P06,1,89.95,2025-05-31,completed
O02256,C0039,P04,3,59.99,2025-11-09,refunded
O02257,C0160,P07,3,149.0,2025-05-26,refunded
O02258,C0358,P02,3,34.5,2025-08-30,completed
O02259,C0335,P01,1,129.99,2025-06-23,completed
O02260,C0134,P04,2,59.99,2025-06-09,completed
O02261,C0105,P06,3,89.95,2025-08-01,completed
O02262,C0253,P02,3,34.5,2025-11-09,cancelled
O02263,C0392,P01,2,129.99,2025-06-12,completed
O02264,C0307,P02,3,34.5,2025-10-16,completed
O02265,C0139,P01,1,129.99,2025-08-04,completed
O02266,C0260,P04,3,59.99,2025-09-24,completed
O02267,C0245,P05,1,45.0,2025-02-20,completed
O02268,C0014,P04,3,59.99,2025-11-08,completed
O02269,C0350,P01,3,129.99,2025-10-02,completed
O02270,C0199,P07,3,149.0,2025-06-24,completed
O02271,C0360,P07,3,149.0,2025-04-04,completed
O02272,C0225,P02,3,34.5,2025-07-08,completed
O02273,C0100,P06,2,89.95,2025-08-15,completed
O02274,C0119,P02,3,34.5,2025-07-14,completed
O02275,C0212,P01,1,129.99,2025-05-28,completed
O02276,C0040,P01,1,129.99,2025-10-11,completed
O02277,C0145,P01,2,129.99,2025-06-29,refunded
O02278,C0336,P04,2,59.99,2025-04-13,refunded
O02279,C0204,P08,3,39.99,2025-07-30,cancelled
O02280,C0040,P02,2,34.5,2025-10-11,completed
O02281,C0254,P06,1,89.95,2025-08-16,cancelled
O02282,C0155,P06,3,89.95,2025-05-30,cancelled
O02283,C0126,P05,2,45.0,2025-10-05,refunded
O02284,C0054,P01,2,129.99,2025-07-30,cancelled
O02285,C0319,P08,2,39.99,2025-02-10,completed
O02286,C0071,P04,2,59.99,2025-10-11,completed
O02287,C0063,P06,3,89.95,2025-04-15,completed
O02288,C0121,P08,3,39.99,2025-08-21,completed
O02289,C0011,P08,1,39.99,2025-05-19,completed
O02290,C0302,P07,2,149.0,2025-02-13,completed
O02291,C0143,P07,2,149.0,2025-02-14,completed
O02292,C0197,P08,1,39.99,2025-08-22,completed
O02293,C0195,P03,3,79.0,2025-08-09,refunded
O02294,C0027,P05,1,45.0,2025-10-05,completed
O02295,C0014,P06,2,89.95,2025-10-30,completed
O02296,C0388,P01,2,129.99,2025-11-15,completed
O02297,C0219,P01,1,129.99,2025-10-11,completed
O02298,C0370,P05,3,45.0,2025-08-26,completed
O02299,C0294,P05,1,45.0,2025-07-15,completed
O02300,C0382,P04,1,59.99,2025-05-27,completed
O02301,C0350,P05,1,45.0,2025-10-02,refunded
O02302,C0152,P06,3,89.95,2025-10-09,completed
O02303,C0316,P05,2,45.0,2025-05-18,cancelled
O02304,C0129,P01,1,129.99,2025-06-07,refunded
O02305,C0339,P06,2,89.95,2025-05-20,completed
O02306,C0237,P01,2,129.99,2025-10-02,completed
O02307,C0019,P06,2,89.95,2025-11-23,refunded
O02308,C0112,P07,1,149.0,2025-10-24,completed
O02309,C0142,P06,1,89.95,2025-08-14,completed
O02310,C0133,P05,2,45.0,2025-09-11,completed
O02311,C0117,P03,1,79.0,2025-11-13,cancelled
O02312,C0026,P04,1,59.99,2025-12-02,completed
O02313,C0095,P08,3,39.99,2025-06-12,completed
O02314,C0284,P04,1,59.99,2025-06-09,completed
O02315,C0009,P06,3,89.95,2025-08-24,refunded
O02316,C0121,P06,1,89.95,2025-04-23,refunded
O02317,C0228,P02,3,34.5,2025-04-08,completed
O02318,C0105,P06,3,89.95,2025-08-01,cancelled
O02319,C0213,P02,3,34.5,2025-08-07,completed
O02320,C0074,P01,2,129.99,2025-11-07,completed
O02321,C0172,P07,3,149.0,2025-08-21,completed
O02322,C0151,P01,1,129.99,2025-10-25,completed
O02323,C0149,P03,3,79.0,2025-09-01,completed
O02324,C0312,P04,2,59.99,2025-09-19,cancelled
O02325,C0400,P06,1,89.95,2025-07-13,refunded
O02326,C0017,P03,2,79.0,2025-11-29,completed
O02327,C0040,P04,3,59.99,2025-10-11,refunded
O02328,C0323,P07,3,149.0,2025-10-14,refunded
O02329,C0027,P08,3,39.99,2025-09-26,refunded
O02330,C0226,P06,2,89.95,2025-04-10,refunded
O02331,C0151,P04,2,59.99,2025-10-25,completed
O02332,C0119,P08,2,39.99,2025-07-14,cancelled
O02333,C0124,P08,3,39.99,2025-10-16,completed
O02334,C0041,P06,3,89.95,2025-09-16,completed
O02335,C0186,P08,3,39.99,2025-07-25,completed
O02336,C0215,P04,3,59.99,2025-05-31,refunded
O02337,C0126,P07,3,149.0,2025-10-27,cancelled
O02338,C0071,P05,2,45.0,2025-10-11,completed
O02339,C0061,P02,2,34.5,2025-08-04,refunded
O02340,C0076,P08,3,39.99,2025-08-07,completed
O02341,C0233,P01,1,129.99,2025-09-14,completed
O02342,C0135,P08,3,39.99,2025-10-22,completed
O02343,C0018,P07,1,149.0,2025-07-25,completed
O02344,C0068,P07,2,149.0,2025-07-01,completed
O02345,C0206,P04,3,59.99,2025-05-31,completed
O02346,C0173,P06,3,89.95,2025-11-08,refunded
O02347,C0056,P01,1,129.99,2025-07-01,completed
O02348,C0210,P08,3,39.99,2025-08-12,completed
O02349,C0388,P08,3,39.99,2025-07-04,cancelled
O02350,C0094,P02,1,34.5,2025-06-10,refunded
O02351,C0304,P06,3,89.95,2025-11-29,completed
O02352,C0195,P06,2,89.95,2025-04-01,refunded
O02353,C0370,P05,1,45.0,2025-06-01,completed
O02354,C0253,P06,1,89.95,2025-10-16,refunded
O02355,C0269,P07,2,149.0,2025-08-07,completed
O02356,C0164,P03,1,79.0,2025-05-08,cancelled
O02357,C0375,P04,2,59.99,2025-09-23,completed
O02358,C0295,P06,1,89.95,2025-07-23,completed
O02359,C0085,P02,2,34.5,2025-06-29,completed
O02360,C0225,P04,1,59.99,2025-06-01,completed
O02361,C0311,P02,1,34.5,2025-12-08,completed
O02362,C0073,P02,1,34.5,2025-10-10,refunded
O02363,C0387,P03,1,79.0,2025-11-03,completed
O02364,C0277,P04,1,59.99,2025-09-08,completed
O02365,C0190,P04,2,59.99,2025-10-20,completed
O02366,C0375,P08,3,39.99,2025-08-13,completed
O02367,C0152,P02,3,34.5,2025-10-09,completed
O02368,C0222,P08,2,39.99,2025-08-06,completed
O02369,C0143,P02,2,34.5,2025-02-14,cancelled
O02370,C0114,P02,2,34.5,2025-05-20,refunded
O02371,C0172,P05,2,45.0,2025-11-19,cancelled
O02372,C0263,P02,3,34.5,2025-06-11,completed
O02373,C0222,P02,3,34.5,2025-09-24,completed
O02374,C0098,P01,3,129.99,2025-11-18,completed
O02375,C0126,P03,3,79.0,2025-07-12,completed
O02376,C0345,P04,2,59.99,2025-08-29,completed
O02377,C0249,P03,3,79.0,2025-09-12,completed
O02378,C0068,P04,3,59.99,2025-03-22,refunded
O02379,C0371,P04,1,59.99,2025-08-16,completed
O02380,C0252,P04,3,59.99,2025-04-21,completed
O02381,C0215,P05,3,45.0,2025-07-14,cancelled
O02382,C0299,P04,3,59.99,2025-07-05,completed
O02383,C0272,P03,2,79.0,2025-10-12,completed
O02384,C0343,P08,2,39.99,2025-11-19,completed
O02385,C0307,P06,3,89.95,2025-10-16,completed
O02386,C0050,P04,1,59.99,2025-05-28,completed
O02387,C0229,P06,1,89.95,2025-12-06,completed
O02388,C0060,P03,2,79.0,2025-06-13,cancelled
O02389,C0059,P06,3,89.95,2025-09-18,cancelled
O02390,C0066,P08,2,39.99,2025-11-04,completed
O02391,C0352,P04,1,59.99,2025-06-30,completed
O02392,C0260,P04,2,59.99,2025-09-24,refunded
O02393,C0396,P06,2,89.95,2025-12-12,completed
O02394,C0211,P07,2,149.0,2025-09-07,completed
O02395,C0134,P01,2,129.99,2025-09-06,cancelled
O02396,C0113,P06,3,89.95,2025-08-14,completed
O02397,C0230,P07,1,149.0,2025-10-24,completed
O02398,C0275,P04,3,59.99,2025-02-26,refunded
O02399,C0313,P06,1,89.95,2025-11-06,refunded
O02400,C0011,P01,2,129.99,2025-04-09,cancelled
O02401,C0171,P06,3,89.95,2025-02-02,cancelled
O02402,C0026,P04,2,59.99,2025-10-02,completed
O02403,C0081,P07,3,149.0,2025-04-28,completed
O02404,C0083,P06,2,89.95,2025-07-31,completed
O02405,C0284,P04,1,59.99,2025-06-09,completed
O02406,C0387,P02,3,34.5,2025-07-23,completed
O02407,C0022,P03,2,79.0,2025-07-24,completed
O02408,C0118,P04,1,59.99,2025-08-04,cancelled
O02409,C0064,P07,3,149.0,2025-07-25,completed
O02410,C0380,P05,1,45.0,2025-04-06,completed
O02411,C0259,P07,1,149.0,2025-09-15,cancelled
O02412,C0278,P03,1,79.0,2025-10-29,completed
O02413,C0100,P05,2,45.0,2025-08-15,refunded
O02414,C0381,P01,2,129.99,2025-05-21,completed
O02415,C0104,P02,2,34.5,2025-12-02,refunded
O02416,C0242,P07,2,149.0,2025-08-08,completed
O02417,C0114,P07,3,149.0,2025-05-23,completed
O02418,C0146,P04,2,59.99,2025-04-19,completed
O02419,C0373,P07,2,149.0,2025-10-07,cancelled
O02420,C0056,P08,1,39.99,2025-10-23,completed
O02421,C0204,P04,2,59.99,2025-07-30,completed
O02422,C0289,P02,3,34.5,2025-09-07,completed
O02423,C0074,P02,1,34.5,2025-10-15,completed
O02424,C0107,P08,3,39.99,2025-08-06,completed
O02425,C0073,P07,3,149.0,2025-09-08,refunded
O02426,C0371,P04,1,59.99,2025-09-10,completed
O02427,C0211,P05,3,45.0,2025-09-07,completed
O02428,C0019,P06,3,89.95,2025-10-17,refunded
O02429,C0209,P01,2,129.99,2025-08-29,refunded
O02430,C0251,P08,2,39.99,2025-11-30,completed
O02431,C0165,P08,3,39.99,2025-09-05,refunded
O02432,C0285,P02,1,34.5,2025-08-06,cancelled
O02433,C0040,P07,1,149.0,2025-10-11,completed
O02434,C0267,P02,1,34.5,2025-08-20,completed
O02435,C0059,P01,2,129.99,2025-09-18,completed
O02436,C0321,P08,1,39.99,2025-10-08,completed
O02437,C0205,P01,2,129.99,2025-07-15,completed
O02438,C0151,P05,3,45.0,2025-10-25,refunded
O02439,C0191,P03,1,79.0,2025-10-09,refunded
O02440,C0351,P04,3,59.99,2025-07-10,refunded
O02441,C0310,P05,2,45.0,2025-09-17,completed
O02442,C0170,P03,1,79.0,2025-09-26,cancelled
O02443,C0243,P01,2,129.99,2025-08-02,completed
O02444,C0077,P08,1,39.99,2025-03-18,completed
O02445,C0360,P04,1,59.99,2025-04-04,refunded
O02446,C0235,P06,1,89.95,2025-03-14,refunded
O02447,C0240,P03,1,79.0,2025-06-29,cancelled
O02448,C0287,P04,2,59.99,2025-11-18,completed
O02449,C0099,P05,2,45.0,2025-08-09,refunded
O02450,C0374,P05,2,45.0,2025-11-16,completed
O02451,C0131,P04,1,59.99,2025-10-31,completed
O02452,C0053,P04,2,59.99,2025-04-20,completed
O02453,C0289,P02,1,34.5,2025-09-25,refunded
O02454,C0331,P07,2,149.0,2025-10-22,refunded
O02455,C0310,P05,3,45.0,2025-11-12,cancelled
O02456,C0243,P04,1,59.99,2025-05-01,completed
O02457,C0111,P02,3,34.5,2025-09-01,completed
O02458,C0085,P08,1,39.99,2025-06-29,completed
O02459,C0027,P03,3,79.0,2025-08-14,completed
O02460,C0341,P08,2,39.99,2025-08-01,refunded
O02461,C0390,P02,1,34.5,2025-10-14,completed
O02462,C0194,P07,3,149.0,2025-08-31,completed
O02463,C0160,P06,3,89.95,2025-05-26,refunded
O02464,C0110,P03,3,79.0,2025-09-16,cancelled
O02465,C0074,P07,3,149.0,2025-08-15,completed
O02466,C0356,P05,3,45.0,2025-05-10,refunded
O02467,C0223,P06,1,89.95,2025-07-16,completed
O02468,C0239,P06,3,89.95,2025-08-06,completed
O02469,C0316,P04,2,59.99,2025-07-11,completed
O02470,C0383,P01,1,129.99,2025-08-15,completed
O02471,C0270,P04,1,59.99,2025-10-28,completed
O02472,C0169,P02,2,34.5,2025-05-10,refunded
O02473,C0007,P05,1,45.0,2025-11-28,completed
O02474,C0329,P08,2,39.99,2025-06-22,cancelled
O02475,C0361,P05,2,45.0,2025-11-17,completed
O02476,C0293,P01,3,129.99,2025-08-30,refunded
O02477,C0324,P08,2,39.99,2025-09-27,completed
O02478,C0384,P02,1,34.5,2025-07-09,completed
O02479,C0314,P03,3,79.0,2025-10-20,completed
O02480,C0043,P07,1,149.0,2025-09-06,completed
O02481,C0327,P01,2,129.99,2025-03-12,refunded
O02482,C0143,P04,3,59.99,2025-11-11,cancelled
O02483,C0009,P06,3,89.95,2025-08-24,cancelled
O02484,C0087,P06,3,89.95,2025-05-23,cancelled
O02485,C0207,P07,3,149.0,2025-12-09,completed
O02486,C0034,P04,3,59.99,2025-03-17,cancelled
O02487,C0137,P02,1,34.5,2025-08-16,completed
O02488,C0142,P04,3,59.99,2025-09-16,completed
O02489,C0089,P01,2,129.99,2025-05-21,refunded
O02490,C0180,P02,2,34.5,2025-08-27,refunded
O02491,C0357,P02,3,34.5,2025-08-26,completed
O02492,C0060,P02,1,34.5,2025-02-14,completed
O02493,C0163,P01,1,129.99,2025-01-28,completed
O02494,C0327,P06,2,89.95,2025-03-12,cancelled
O02495,C0127,P05,3,45.0,2025-11-25,completed
O02496,C0383,P03,2,79.0,2025-02-07,completed
O02497,C0362,P05,1,45.0,2025-06-11,completed
O02498,C0290,P06,2,89.95,2025-04-26,completed
O02499,C0140,P04,1,59.99,2025-08-24,completed
O02500,C0358,P08,2,39.99,2025-02-17,completed
